,article_title,is_ecology
440,Foot : Domenico Tedesco veut rendre les Diables Rouges «heureux et motivés»,0
1029,"Face à Duhamel: Réforme des retraites, trop tard pour négocier ? - 30/01",0
2070,"Premier League : blessé, Reece James sera absent un mois avec Chelsea",0
1397,"Grèves à la SNCF : ""Il faut un dialogue social"" - 03/12",0
1017,Nord : l'épicerie ambulante du Secours populaire incendiée lors du réveillon du 31 décembre,0
363,"« Lettre d’une inconnue », sur Ciné+ Classic : Stefan Zweig magnifié par Max Ophuls",0
341,"Dans le Morbihan, les dons au Téléthon en hausse de 20 % en 2022",0
1376,"A Tel-Aviv, des dizaines de milliers de manifestants défilent contre le gouvernement Netanyahu",0
1145,«De la piste à l'étoile»: la messe de minuit magique des Gruss,0
1850,"Face au Covid-19, Taïwan offre son aide à la Chine",0
1789,"Rhône: pas de T3, T7, ni de Rhônexpress samedi",0
2190,Réchauffement climatique: ce que le Giec préconise pour éviter le pire,1
1958,Enseignants tués dans les Hautes-Pyrénées en 2022 : le suspect probablement retrouvé mort en Espagne,0
1514,Donald Trump affirme qu'il va être «arrêté» mardi et appelle à des manifestations,0
599,"À Trégourez, l’ancienne maire Géraldine Hary a repris ses crayons d’auteure illustratrice jeunesse",0
1603,Digne-les-Bains: un homme interpellé après avoir espionné une fillette dans les toilettes de la piscine,0
448,Basket: L'Étoile Rouge demande la suspension jusqu'à la fin de saison du Français Mathias Lessort,0
364,Du vent mais des températures très douces dans le Nord pour le Nouvel An,0
1945,Deux anciens maires de Landivisiau mis à l’honneur à la Maison du Département de Quimper,0
676,Le gouverneur de la banque centrale de Slovaquie visé par des accusations de corruption-presse,0
36,Football : les réservistes dinardais reçoivent le leader,0
281,«Ligue du LOL»: l'enquête pour harcèlement classée sans suite,0
1568,"""On a de la colère, on est endeuillé"": marche blanche et émotion à Paris, en hommage aux trois Kurdes tués",0
429,Belle saison de l’entente Le Drennec-Ploudaniel au tennis,0
1807,Vieilles Charrues : Le festival prolongé d’un jour pour accueillir les Red Hot,0
1900,"Louis Boyard (LFI): ""La solution de sortie de crise, c'est un retour aux urnes par référendum ou par dissolution""",0
111,Vente du Parc des princes : dans les coulisses du match Paris-Doha,0
850,Football. Coupe nationale de futsal : Plouzané a fait respecter la hiérarchie à Plabennec,0
103,Stations essence à Kernasclden : les meilleurs prix près de chez moi aujourd'hui,0
208,"À Duault, le fest-noz en soutien à Valentin a connu un vif succès",0
264,"Allemagne: l'attaque au couteau dans un train régional n'avait pas de mobile ""terroriste""",0
872,"Pont aérien médical à Nevers: ""Il va falloir s'organiser pour qu'il y ait un deuxième vol le lendemain"", déclare Dr Serge Douvier, gynécologue obstétricien:",0
2067,"À Audierne, Les 1001 pattes ont du cœur… et des idées",0
2139,#dessin / Immigration : la nouvelle approche,0
1272,Covid en Chine : la stratégie du chaos,0
1509,"Ancien combattant en Algérie : Alain Jégo, porte-drapeau depuis 30 ans à Saint-Caradec",0
1475,Le jeune public apprécie les contes à la bibliothèque pour tous à Lanvollon,0
251,"Rugby - Tournoi - Bleus - Les Bleus baffés par le Trèfle, l'analyse de Renaud Bourel après Irlande-France",0
1453,États-Unis : le ballon chinois abattu par l’armée américaine,0
1043,Fréjus/Saint-Raphaël: une application de mobilité urbaine aide les usagers à s'y retrouver,0
2209,L’importance des solutions de recharge pour les véhicules électriques,1
1880,"Guerre en Ukraine : Kiev va recevoir au moins 100 chars Leopard 1 «dans les prochains mois», annonce Berlin",0
400,"Coupe du monde 2022 : Wahbi Khazri, «Tunisien à 100 %, Français à 100 % et Corse à 100 %»",0
1329,"#dessin / Salariés, actionnaires : le partage de la richesse",0
2187,"Créer un Défenseur de l'environnement, réelle avancée ou «fausse bonne idée» ?",1
517,Les Copains d’accords de Baye vont fêter leurs quinze ans le 16 avril,0
1113,"David Henri (Exotrail) : Exotrail, Latitude, Exploration Compagny... la Space Tech française décolle - 15/02",0
2014,Stations essence à Plougoulm : les meilleurs prix près de chez moi aujourd'hui,0
1941,Tentative d’insurrection au Brésil : une tâche herculéenne pour la justice,0
798,"Philippe Martinez (CGT) sur la mobilisation contre la réforme des retraites: ""On peut faire mieux"" qu’en 1995",0
1322,Brest Bretagne Handball. Cléopatre Darleux de nouveau à l’arrêt pour commotion,0
914,"« Lycée Toulouse-Lautrec » : « L’humour ne gêne pas les handicapés, ça gêne les autres »",0
1927,"« Les Cyclades », de Marc Fitoussi : une comédie binaire pleine de clichés",0
1970,"Angers-OL: sans convaincre, les Lyonnais empochent les trois points",0
1834,Basket: 230 femmes licenciées au club de basket de Berrwiller,0
1593,"Matthieu Orphelin, du Palais Bourbon à la protection des oiseaux",0
950,Les consommateurs américains se rebiffent contre la hausse des prix... et font reculer l'inflation,0
1650,"Retraites: Macron tacle les oppositions qui ""n'ont plus de boussole et sont totalement perdues""",0
2128,Nos dix meilleures séries de cinéastes,0
1574,Cyclisme - Bessèges - Pourquoi la 2e étape de l'Étoile de Bessèges a été neutralisée,0
822,Un record de participants au stage de breton de Taol Kurun à Moëlan,0
1431,Stations essence à Botmeur : les meilleurs prix près de chez moi aujourd'hui,0
1837,« Ghost Therapy » : un fantôme en plein spleen,0
306,Stations essence à Brlidy : les meilleurs prix près de chez moi aujourd'hui,0
312,"Tout petit prix sur cette Clé USB 1 TO, comment ne pas craquer ?",0
424,"Equitation : le dernier tour d’honneur d’Hermès Ryan, le cheval mythique de Simon Delestre",0
1395,Des élèves de 3e du collège Kervihan de Fouesnant ont visité Paris,0
2123,"Les sorties cinéma : « Nos soleils », « Earwig », « Goodbye », « Le Chant des vivants »…",0
106,"La visite de l'étrange objet interstellaire «Oumuamua» trouve une explication, selon une étude",0
13,"La Chine s'est efforcée de renforcer, d’optimiser et d’élargir l'économie numérique",0
1699,Stations essence à Saint-Maudez : les meilleurs prix près de chez moi aujourd'hui,0
1853,"À Perros-Guirec, salle comble pour Craic Irish Dance",0
682,"Vingt ans après les faits, une série documentaire exceptionnelle sur l'affaire d'Outreau diffusée sur France 2",0
1476,Séisme en Turquie : la colère des habitants contre les autorités,0
1632,"Du théâtre d’impro pour la première fois au centre social Albert-Jacquard, à Lanester",0
2158,Les USA pessimistes sur la durée du conflit - 21/01,0
1351,"Tesla: Elon Musk ne veut pas d'un procès à San Francisco en raison d'une couverture médiatique ""négative""",0
2063,Seine-Saint-Denis: la socialiste Samira Tayebi succède à Olivier Klein à la mairie de Clichy-sous-Bois,0
1246,"Foot - Espagne - Real - Eduardo Camavinga (Real Madrid), un intérim au poste de latéral gauche réussi",0
168,Stations essence à Noyal-Pontivy : les meilleurs prix près de chez moi aujourd'hui,0
1426,"À Saint-Péver, Melisa Zaug lance son entreprise de couture, Méli’z Créa",0
289,"""Plus personne ne peut m'intimider"": des ex-travailleurs sur les chantiers des JO régularisés",0
2093,"FFF : Le Graët sur la sellette, Diacre face à la fronde",0
1112,Syrie : 16 morts dont des enfants dans l'effondrement d'un immeuble à Alep,0
1327,"Au conseil municipal de Gardanne, le cinéma au cœur des débats&nbsp;?",0
1117,"Coupe du monde 2022 : Harry Maguire, une certaine idée du football anglais",0
1260,Stations essence à Landvennec : les meilleurs prix près de chez moi aujourd'hui,0
2122,VIDEO. Ouistreham : 1 million d'euros dépensés pour un musée  qui n'a pas vu le jour,0
1700,Ronan Loas envisage de se rendre dans la ville d’Itchnia en Ukraine,0
1794,Crash d'aéronef dans l'Ubaye: la victime était une quadragénaire vivant à Nice,0
40,Les écoliers de Lanrivain sélectionnés pour la finale du Kan ar Bobl,0
1584,Finale de la Coupe du monde 2022 : qui sont les invités d'Emmanuel Macron pour la finale ?,0
1387,Réforme des retraites: la motion de censure transpartisane rejetée à 9 voix près,0
2203,"Près de 9 ans plus tard, le Giec publie la synthèse de son 6e rapport sur le changement climatique",1
1257,Stations essence à Loc-Brvalaire : les meilleurs prix près de chez moi aujourd'hui,0
810,Détention provisoire des mineurs : une censure partielle du Conseil constitutionnel,0
1677,Val-de-Marne : trois lycéens hospitalisés après avoir inhalé une « substance » non connue,0
1504,Grève des médecins : «Nous demandons une revalorisation du tarif des consultations de 25 à 50 euros»,0
1449,"""Harry et Meghan"" : le documentaire explosif - 05/12",0
1343,"Réforme des retraites: maintenant, il faut oser le dire...",0
1856,La Chine pourrait alléger son dispositif « zéro Covid »,0
1187,"À Arzal, les agents techniques taillent certains arbres pour améliorer la circulation",0
2198,"""Il ne nous manquait plus que ses leçons d'écologie"": Marine Tondelier répond aux attaques de Michel Sardou",1
1474,L’inflation rebat les cartes dans la distribution alimentaire,0
1101,"Christophe Béchu sur la démolition du ""Signal"": ""C'est un chantier très symbolique, quand cet immeuble a été construit, il était à 200 mètres de la mer, il est maintenant à 20 mètres""",0
1706,"Après Le Forum BFMTV, le débat continue sur TikTok entre Olivier Dussopt, et Adrien, raffineur",0
561,Reprise des discussions et de l’activité dans les déchetteries,0
161,"Le FSB dit avoir éliminé un ""groupe de saboteurs"" ukrainiens qui tentaient d'entrer en Russie",0
1855,Séisme en Turquie et en Syrie: à la recherche des survivants,0
187,Rihanna a sa statue de cire chez Madame Tussauds à New York… Pamela Anderson écrit à Britney Spears…,0
813,Comment Eva Green se retrouve au tribunal pour obtenir un cachet d'un million de dollars,0
951,"Energie: ""pas de mur de faillites"", martèle Bruno Le Maire",0
1753,"À Guingamp, des photographes de légende à GwinZegal",0
622,"Mentissa, interprète de ""Et Bam"", sera-t-elle la prochaine révélation des Victoires de la musique?",0
451,"F1 - GP d'Arabie saoudite - Verstappen, Perez, Alonso... Avant la course, le Grand Prix d'Arabie saoudite déjà plein de surprises",0
786,"Younès Boucif, comédien et rappeur « rebeu des pavillons »",0
1495,Beuzeville: quatre victimes de viol préparent un rassemblement après la remise en liberté de leur agresseur,0
526,L'amendement un peu cavalier pour maintenir Catherine Pégard à Versailles,0
2111,"Paresse vs effort, le nouveau clivage",0
1179,"Pour les experts, l’improbable scénario de la dissolution pourrait desservir Emmanuel Macron",0
417,Bélarus : une médaillée olympique opposée au président condamnée par contumace à 12 ans de prison,0
479,Grève du 7 février: les retraités aussi présents dans le cortège à Marseille,0
585,"À Saint-Thégonnec, douze équipes à l’interclubs de belote",0
1894,Notre critique du film Les Pires: pour le meilleur et pour «les pires»,0
2211,Etats-Unis: le Wyoming veut interdire les voitures… électriques d’ici à 2035,1
931,Les vestiges d'un mausolée romain orné d'un monstrueux triton découvert en Auvergne,0
2100,"À Saint-Nolff, une pétition pour conserver le logo « Commune du monde »",0
1368,"REPORTAGE. Ménage dans le milieu de la nuit à Pékin : ""Il n’y aura plus de pole dance"" dans les bars du quartier de Sanlitun",0
1264,Réforme des retraites: la radicalisation contre l'essoufflement,0
1151,"""Doubler le nombre d'entrepreneurs en France"", le vœu du CEO de BPI France",0
1138,"Phishing : Un e-mail menace de supprimer votre compte Facebook, c’est une arnaque",0
68,La faiblesse dans le raffinage et la pétrochimie pénalise les bénéfices de l'indien Reliance,0
1749,Séismes en Turquie et en Syrie : le footballeur ghanéen Christian Atsu retrouvé mort après deux semaines de recherche,0
196,"« Google News » : Oui, des communiqués de presse corpo' se mélangent parmi les actualités",0
1144,"Rappel de vaccin contre le Covid-19: François Braun assure que ""tout le monde peut se faire vacciner""",0
90,"Formule 1 : Verstappen et Alonso confirment au GP d'Arabie saoudite, Ferrari dans le dur",0
2040,Foot - Bleues - Hervé Renard toujours pas libéré par l'Arabie saoudite mais attendu à Clairefontaine pour avril,0
1572,« Les Millions de monsieur Mellon » : le procès qui passionna l’Amérique pendant la Grande Dépression,0
1148,«Le déclin démographique de la France est-il forcément synonyme de déclin économique ?»,0
1840,"Cyclisme : Bernal, même la tempête ne peut plus l'arrêter",0
687,Maison : à quelle fréquence ouvrir ses fenêtres ?,0
1739,"""Ça m'empêche de dormir"": le témoignage d'Angèle, l'octogénaire agressée à Cannes en août dernier",0
835,Stations essence à Landeleau : les meilleurs prix près de chez moi aujourd'hui,0
857,"À Gourlizon, les parents d’élèves de Léon-Goraguer ont vendu 140 plateaux de fromage à raclette",0
1798,Stations essence à Bannalec : les meilleurs prix près de chez moi aujourd'hui,0
1740,JO 2024 : un «dispositif exceptionnel» pour inciter les salariés à acheter des billets via les employeurs,0
1858,"En difficulté, Go Sport et Gap France cherchent des repreneurs",0
392,"Exclusion d'un député, invectives, suspensions de séance ont marqué la journée de vendredi à l'Assemblée lors de l'examen de la réforme des retraites",0
